Text,date,link,year
"Stanley, exaspéré, mais surtout par besoin irrépressible-contrarié de coucher avec sa belle-soeur, fouine dans le passé de Blanche, découvre ce qui s'est passé",1999-01-31,https://www.lemonde.fr/archives/article/1999/01/31/philippe-adrien-a-bord-du-tramway-de-tennessee-williams_3534350_1819218.html,1999
"Qui justement revient avec son mari, tandis que la soeur cadette file un amour incertain avec le fils de cet oncle patron, et que le petit dernier ne se contente pas de regarder ce qui arrive",1999-02-04,https://www.lemonde.fr/archives/article/1999/02/04/trouble-drame-de-famille-au-bord-de-la-riviere_3535487_1819218.html,1999
"Une petite enfance entièrement livrée à elle-même, entourée de ses deux frères et de sa soeur",1999-02-05,https://www.lemonde.fr/archives/article/1999/02/05/danser-avec-le-feu_3535810_1819218.html,1999
"Christophe, leur aîné, marchait tout juste lorsque ses trois frères et soeur, Elodie, Mathieu et François, sont nés",1999-02-05,https://www.lemonde.fr/archives/article/1999/02/05/mon-gyneco-a-dit-merde-y-en-a-trois_3535636_1819218.html,1999
"Résidant chez sa soeur, dans la région lyonnaise, il doit actuellement se présenter à la gendarmerie une fois par mois",1999-02-10,https://www.lemonde.fr/archives/article/1999/02/10/de-nouvelles-expertises-genetiques-accusent-pierre-chanal_3537019_1819218.html,1999
" Cassandre de faubourg que consultent dans une caravane devant le Père-Lachaise les humbles et les puissants, la jeune soeur de Benjamin aime soudain un conseiller référendaire de première classe, le comte Marie-Colbert de Roberval",1999-02-12,https://www.lemonde.fr/archives/article/1999/02/12/l-enarque-et-les-etoiles_3536375_1819218.html,1999
"Pour Ben, le dilemme est cruel : peut-il abandonner sa soeur à un parfait inconnu dont le frère vient d'être retrouvé pendu, un descendant d'une lignée de délateurs courtisans et corrompus sorti de l'ENA ( « Appelez-moi MC2, Benjamin, c'est ainsi que nous faisons à l'Ecole, entre camarades de promotion ») et qui tarde à impressionner les photos polaroïd de Clara",1999-02-12,https://www.lemonde.fr/archives/article/1999/02/12/l-enarque-et-les-etoiles_3536375_1819218.html,1999
"; sa fille, Griselda, partant à la recherche de cet inconnu ; des cauchemars et des souvenirs de cauchemars ; le père hurlant et vomissant la nuit ; des réminiscences par bribes, des bruits d'eau dans la salle de bains, puis le silence ; une famille empêtrée dans ses tabous et sa répugnance à parler du passé ; une soeur vécue comme une rivale de tous les instants",1999-02-12,https://www.lemonde.fr/archives/article/1999/02/12/la-texture-de-la-souffrance_3536366_1819218.html,1999
" Autrement dit, précise le cardinal Ratzinger, ils doivent « se séparer de la personne qui n'est pas [leur] conjoint légitime ou - en cas de raisons valables comme l'éducation des enfants - accepter de vivre dans une abstinence totale, comme frère et soeur, avec l'assistance prudente et paternelle d'un confesseur, surtout dans le cas de personnes jeunes »",1999-02-13,https://www.lemonde.fr/archives/article/1999/02/13/abstinence-et-assistance-d-un-confesseur-pour-les-divorces-remaries_3536409_1819218.html,1999
"Tout au long de ce carême 1999, Brigitte Martin-Chave, soeur de Notre-Dame de Sion et productrice à RCF, consacre son émission au désert, lieu de passage avec des mirages et des miracles",1999-02-14,https://www.lemonde.fr/archives/article/1999/02/14/20-00-maitres-spirituels_3537645_1819218.html,1999
"Il entretient depuis onze ans une tropicale liaison amoureuse avec Berta, une de ses collègues, mariée, mère de deux enfants, militante irréprochable et soeur du puissant responsable de l'espionnage cubain",1999-02-19,https://www.lemonde.fr/archives/article/1999/02/19/la-havane-mon-amour_3537990_1819218.html,1999
"Ni les mines désarmantes de son amoureux transi, ni les furieuses colères de son policeman de papa ou la complicité tendre et moderne de sa soeur cadette",1999-02-19,https://www.lemonde.fr/archives/article/1999/02/19/un-moliere-du-cinema_3538176_1819218.html,1999
"Et que dire de cette divorcée, Constance, qu'un inconnu au restaurant compare à Lady Chatterley – « souvenir sauvage, inapprivoisable » – ou de cette ambitieuse que sa soeur, apparemment fragile, attire dans « un jeu séduisant, destructeur »",1999-02-26,https://www.lemonde.fr/archives/article/1999/02/26/constance-delaunay-a-l-affut_3564484_1819218.html,1999
" L'Amérique adore ce genre de success- story, à travers le cas, par exemple, de Jewel, petite fille pauvre devenue riche et grande soeur folk parfaitement inoffensive",2000-01-03,https://www.lemonde.fr/archives/article/2000/01/03/la-petite-entreprise-folk-punk-et-funk-d-ani-difranco_36984_1819218.html,2000
" L'Amérique adore ce genre de success- story, à travers le cas, par exemple, de Jewel, petite fille pauvre devenue riche et grande soeur folk parfaitement inoffensive",2000-01-04,https://www.lemonde.fr/archives/article/2000/01/04/la-petite-entreprise-folk-punk-et-funk-d-ani-difranco_3591911_1819218.html,2000
"Mme Diatchenko est directement mise en cause dans l'affaire Mabetex, ce scandale de corruption touchant au coeur du Kremlin depuis la découverte, par les autorités suisses, de relevés de cartes bleues provisionnées par cette firme à son nom ainsi qu'au nom de sa soeur aînée, Elena Okoulova",2000-01-04,https://www.lemonde.fr/archives/article/2000/01/04/vladimir-poutine-releve-la-fille-de-boris-eltsine-de-ses-fonctions-de-conseillere-officielle_37080_1819218.html,2000
"390 variétés de tomates dont certaines encore en vente il y a peu (dont la Marmande), des dizaines de variétés de salades, de haricot (dont le mange-tout Nombril de bonne soeur), de fleurs et de plantes condimentaires",2000-01-05,https://www.lemonde.fr/archives/article/2000/01/05/maintenir-a-tout-prix-la-diversite-vegetale_37256_1819218.html,2000
"Mme Diatchenko est directement mise en cause dans l'affaire Mabetex, ce scandale de corruption touchant au coeur du Kremlin depuis la découverte, par les autorités suisses, de relevés de cartes bleues provisionnées par cette firme à son nom ainsi qu'au nom de sa soeur aînée, Elena Okoulova",2000-01-05,https://www.lemonde.fr/archives/article/2000/01/05/vladimir-poutine-releve-la-fille-de-boris-eltsine-de-ses-fonctions-de-conseillere-officielle_3593109_1819218.html,2000
"Cette lettre adressée à la reine Gerberge, femme du Carolingien Louis IV et soeur du roi de Germanie Otton Ier, qui va bientôt restaurer à son profit la dignité impériale, entend apporter des lumières sur la naissance et l'époque de l'Antichrist",2000-01-07,https://www.lemonde.fr/archives/article/2000/01/07/quand-l-eglise-se-deprit-du-millenarisme_3585282_1819218.html,2000
"Elle s'appelle Soeur Emmanuelle et de toute sa force, de tout l'enthousiasme de ses quatre-vingt-douze ans, de toute l'énergie dont l'a gonflée une vie consacrée aux bidonvilles du tiers-monde, elle est venue affronter la petite bande d'amuseurs qui, depuis l'automne, fait les belles avant-soirées de Drucker",2000-01-09,https://www.lemonde.fr/archives/article/2000/01/09/soeur-tempete_3586551_1819218.html,2000
"Mais pour la Soeur, il n'existe pas d'ailleurs",2000-01-09,https://www.lemonde.fr/archives/article/2000/01/09/soeur-tempete_3586551_1819218.html,2000
"Pour aggraver son cas, face à la Soeur, Gelluck persiste à faire du Gelluck, comme s'il affrontait une banale vedette de série-télé",2000-01-09,https://www.lemonde.fr/archives/article/2000/01/09/soeur-tempete_3586551_1819218.html,2000
"Vous voulez de l'âme, Soeur Emmanuelle",2000-01-09,https://www.lemonde.fr/archives/article/2000/01/09/soeur-tempete_3586551_1819218.html,2000
"La dureté granitique de Miller, son sourire en lame froide, cette désespérance insaisissable : tout cela est programmé dans cette âme d'enfant de l'innommable, où il plonge pour expliquer respectueusement, humblement, à Soeur Emmanuelle qu'il n'y a pas que « des hommes » sur terre",2000-01-09,https://www.lemonde.fr/archives/article/2000/01/09/soeur-tempete_3586551_1819218.html,2000
"Mais Soeur Tempête s'en empare d'autorité : elle s'occupe, raconte-t-elle, d'enfants à qui elle s'efforce d'inculquer l'hygiène bucco-dentaire, laissant l'univers télé définitivement enseveli sous les décombres de son inanité",2000-01-09,https://www.lemonde.fr/archives/article/2000/01/09/soeur-tempete_3586551_1819218.html,2000
"Il ne craint plus rien : dans le premier film, Gene Tierney se fait avorter en se jetant du haut d'un escalier (Stahl est un maître des escaliers), noie le frère infirme de son époux et tente de faire exécuter sa soeur adoptive",2000-01-10,https://www.lemonde.fr/archives/article/2000/01/10/la-cinematheque-francaise-rend-hommage-au-realisateur-john-stahl_37981_1819218.html,2000
"Frank, étudiant dans une grande école de commerce parisienne, revient habiter chez ses parents en province afin de faire un stage à la direction de l'usine où son père et sa soeur continuent de travailler comme simples ouvriers",2000-01-10,https://www.lemonde.fr/archives/article/2000/01/10/ressources-humaines-oedipe-a-l-usine-sur-fond-de-conflit-social-pour-les-35-heures_37971_1819218.html,2000
"Il demande à son ami de protéger sa soeur, ancienne maîtresse de Martin, qui vient à Berlin",2000-01-14,https://www.lemonde.fr/archives/article/2000/01/14/inconnu-a-cette-adresse-de-kressmann-taylor_3585499_1819218.html,2000
"La CDU et sa soeur bavaroise, la CSU, n'ont pas derrière elles une longue histoire, contrairement au Parti social-démocrate allemand, fondé à la fin du XIXe siècle et reconstitué en 1945 après que ses chefs eurent été exécutés, envoyés en exil ou enfermés dans les camps nazis",2000-01-22,https://www.lemonde.fr/archives/article/2000/01/22/allemagne-la-democratie-chretienne-mise-en-peril_3586020_1819218.html,2000
"Il y a le père, relié régulièrement à Londres par le téléphone pour d'obscures affaires, la mère, une soeur d'une quinzaine d'années et un petit bébé, le dernier-né",2000-01-24,https://www.lemonde.fr/archives/article/2000/01/24/the-war-zone-inceste-dans-le-devon_39855_1819218.html,2000
Tom soupçonne son propre père d'avoir des relations sexuelles avec sa soeur,2000-01-24,https://www.lemonde.fr/archives/article/2000/01/24/the-war-zone-inceste-dans-le-devon_39855_1819218.html,2000
"Le mutisme du jeune homme, l'impossibilité qu'il semble éprouver d'évoquer la réalité avec sa propre soeur ou avec sa mère accentuent le mal-être familial",2000-01-24,https://www.lemonde.fr/archives/article/2000/01/24/the-war-zone-inceste-dans-le-devon_39855_1819218.html,2000
"Jusqu'à la scène traumatisante où il voit, sans oser intervenir, dans un bunker désaffecté du bord de mer, son père contraindre sa soeur jusqu'au viol",2000-01-24,https://www.lemonde.fr/archives/article/2000/01/24/the-war-zone-inceste-dans-le-devon_39855_1819218.html,2000
"Pas un mot pour son ancien compagnon qui pleure leurs enfants sans comprendre, ni pour sa belle-soeur qui perdit sous le choc, juste après le crime, le bébé qu'elle portait, ni pour sa soeur, assistante maternelle qui, il y a vingt ans, l'avait soutenue et aujourd'hui parle de « trahison »",2000-01-29,https://www.lemonde.fr/archives/article/2000/01/29/double-infanticide-en-r-eacute-cidive-nbsp-seize-ans-de-r-eacute-clusion-pour-bernadette-launay_40524_1819218.html,2000
"Entre deux trajets, Madeleine fait le ménage, laisse parler sa voix intérieure, visite sa mère à la santé mentale chancelante et, surtout, prie le bon Dieu de lui faire rencontrer l'âme soeur",2000-01-31,https://www.lemonde.fr/archives/article/2000/01/31/1999-madeleine-la-comedie-inhumaine-de-laurent-bouhnik_40797_1819218.html,2000
"Mouloud, lui, Algérien de soixante-deux ans dont quarante-trois passés en France, est révolté par l'attitude des autorités françaises : « Combien de fois j'ai essayé d'inviter ma belle-soeur",2000-02-01,https://www.lemonde.fr/archives/article/2000/02/01/laquo-nbsp-moyennant-de-l-argent-on-vous-arrange-l-affaire-nbsp-raquo_40842_1819218.html,2000
"Le prêtre n'est pas condamné à cause de ses relations sexuelles avec les dames de Loudun, mais parce que Soeur Jeanne l'accuse de luxure pour s'être refusé à elle",2000-02-03,https://www.lemonde.fr/archives/article/2000/02/03/a-turin-l-opera-diabolique-de-krzysztof-penderecki_41077_1819218.html,2000
"Il est revenu vivre avec sa soeur - décédée en 1996 - dans la maison familiale, longtemps voisine de la mercerie paternelle",2000-02-05,https://www.lemonde.fr/archives/article/2000/02/05/julien-gracq-un-homme-a-distance_3689136_1819218.html,2000
"La soeur de Marc Levy, scénariste pour la télévision, lui conseille d'envoyer son manuscrit à Bernard Fixot, alors PDG de Robert Laffont",2000-02-05,https://www.lemonde.fr/archives/article/2000/02/05/le-fantome-qui-a-seduit-steven-spielberg_41403_1819218.html,2000
"Une partie de la famille de Stipe Mesic a émigré vers la France, où sa soeur, Jelka, vit toujours",2000-02-09,https://www.lemonde.fr/archives/article/2000/02/09/l-art-du-retour-d-un-ancien-yougoslave_3680649_1819218.html,2000
"Honteux, comme un enfant pris en faute, il cherche une réaction dans le regard de la soeur et de la mère de Nelly B",2000-02-10,https://www.lemonde.fr/archives/article/2000/02/10/aux-assises-mamadou-traor-eacute-ne-nie-rien-mais-r-eacute-p-egrave-te-que-laquo-nbsp-ce-n-est-pas-de-sa-faute-nbsp-raquo_42161_1819218.html,2000
"Il s'agit pour lui de réunir sa famille dissolue (ses parents ont divorcé, sa soeur a quitté le foyer familial) et de reconstruire le ranch-hôtel de son enfance converti en centre de pisciculture par un ami de son père, Fujimori, qui l'a recueilli à sa sortie de l'hôpital",2000-02-14,https://www.lemonde.fr/archives/article/2000/02/14/license-to-live-une-epopee-kafkaienne-racontee-par-kiyoshi-kurosawa_42680_1819218.html,2000
"Hakkar ayant été privé de ses droits civiques à l'issue de sa condamnation, la démarche a été reprise par sa soeur, devenue entre-temps sa tutrice légale",2000-02-15,https://www.lemonde.fr/archives/article/2000/02/15/l-affaire-hakkar-illustre-la-r-eacute-sistance-fran-ccedil-aise-agrave-la-justice-europ-eacute-enne_42778_1819218.html,2000
"Impossible, en tout cas, de penser à ces pays - Porto Rico, République dominicaine, Haïti - sans les associer à l'île soeur",2001-01-07,https://www.lemonde.fr/archives/article/2001/01/07/haiti-la-naufragee_4149642_1819218.html,2001
"Tout en saluant « l'établissement d'un tel dialogue » entre le gouvernement et l'opposition, Madeleine Albright, secrétaire d'Etat américaine, a cependant ajouté que Mme Suu Kyi « devait être respectée comme leader politique et non, comme cela me l'a été expliqué, comme une »petite soeur« dont ils [les militaires] doivent prendre soin en la cloîtrant dans sa maison »",2001-01-10,https://www.lemonde.fr/archives/article/2001/01/10/dialogue-r-eacute-tabli-entre-la-junte-et-l-opposition-en-birmanie_134096_1819218.html,2001
"L'expression « petite soeur » est celle utilisée, dans les rares moments de détente, par Khin Nyunt pour désigner Suu Kyi",2001-01-10,https://www.lemonde.fr/archives/article/2001/01/10/dialogue-r-eacute-tabli-entre-la-junte-et-l-opposition-en-birmanie_134096_1819218.html,2001
" Il faut dire que l'humble Arosa apparue en 1997 faisait pâle figure à côté de sa soeur jumelle, la VW Lupo, mieux finie et plus affûtée mais boudée par le public car ne proposant finalement rien de très excitant pour un tarif exagéré",2001-01-13,https://www.lemonde.fr/archives/article/2001/01/13/la-petite-seat-arosa-prend-du-galon_136509_1819218.html,2001
"« Lorsque j'avais sept ans, ma mère a plongé dans la clandestinité devenant terroriste de la RAF et m'a abandonnée avec ma soeur », écrit-elle",2001-01-16,https://www.lemonde.fr/archives/article/2001/01/16/l-impossible-deuil-de-bettina-r-ouml-hl-fille-d-ulrike-meinhof_136872_1819218.html,2001
"Quelques minutes plus tard, mon père annonçait à ma soeur et moi la mort de notre mère",2001-01-16,https://www.lemonde.fr/archives/article/2001/01/16/l-impossible-deuil-de-bettina-r-ouml-hl-fille-d-ulrike-meinhof_136872_1819218.html,2001
" Destination Terre Malgré les capacités encore limitées de leurs instruments, cherchent activement une première soeur de la Terre",2001-01-16,https://www.lemonde.fr/archives/article/2001/01/16/une-armee-d-observateurs-spatiaux-et-terrestres-sur-le-pied-de-guerre_136865_1819218.html,2001
"On est dans une frontière entre la copie privée, pour un usage restreint, et une piraterie privée lorsqu'il y a une copie donnée au cousin, à la belle-soeur, au copain",2001-01-17,https://www.lemonde.fr/archives/article/2001/01/17/le-financement-de-la-culture-mis-a-mal-par-l-internet_138333_1819218.html,2001
"Les Diables bleus s'enchasse dans le maëlstrom originel père absent, méprisant, mère dévorante, soeur adorée dont les fragilités psychiques seront « soignées » par lobotomie",2001-01-28,https://www.lemonde.fr/archives/article/2001/01/28/un-siecle-d-ecrivains_4154809_1819218.html,2001
" Si la France reste l'objet du ressentiment général, le journal Hürriyet a, lui, diversifié les cibles en s'en prenant, dans son édition daté 24 janvier, à la fois au président d'Azerbaïdjan - République « soeur » et turcophone de Transcaucasie -, Gueïdar Aliev, et aux Arméniens d'Istanbul",2001-01-30,https://www.lemonde.fr/archives/article/2001/01/30/la-reconnaissance-du-genocide-armenien-par-la-france_141853_1819218.html,2001
" On assiste ainsi à de petites scènes parfaitement justes : un flirt entre le grand frère et une jeune femme charmante, qui tourne court, ce qui inquiète la petite soeur : « L'idée que mon frère n'avait pas su aimer quelqu'un m'effrayait",2001-02-01,https://www.lemonde.fr/archives/article/2001/02/01/famille-je-vous-aime_143712_1819218.html,2001
" On assiste ainsi à de petites scènes parfaitement justes : un flirt entre le grand frère et une jeune femme charmante, qui tourne court, ce qui inquiète la petite soeur : « L'idée que mon frère n'avait pas su aimer quelqu'un m'effrayait",2001-02-01,https://www.lemonde.fr/archives/article/2001/02/01/famille-je-vous-aime_143727_1819218.html,2001
Chacun va trouver son âme soeur au terme d'un récit sympathique et convenu,2001-02-10,https://www.lemonde.fr/archives/article/2001/02/10/un-film-argentin-se-detache-a-berlin_146562_1819218.html,2001
C'est une cousine de Niki de Saint-Phalle et une soeur des artistes du Groupe de recherches d'arts visuels (GRAV) dont les labyrinthes étaient d'ailleurs bien connus à New York,2001-02-16,https://www.lemonde.fr/archives/article/2001/02/16/yayoi-kusama-l-hallucination-des-pois_148726_1819218.html,2001
" Bertrand d'At nous avait prévenus : pour se faire une plus juste idée du ballet qu'il dirige, il nous faudra revenir fin avril pour le programme réservé à une relecture d'oeuvres de Nijinski et de sa soeur Nijinska",2001-02-18,https://www.lemonde.fr/archives/article/2001/02/18/trois-creations-sans-vagues-au-ballet-du-rhin_4176901_1819218.html,2001
" Bertrand d'At nous avait prévenus : pour se faire une plus juste idée du ballet qu'il dirige, il nous faudra revenir fin avril pour le programme réservé à une relecture d'oeuvres de Nijinski et de sa soeur Nijinska",2001-02-18,https://www.lemonde.fr/archives/article/2001/02/18/trois-creations-sans-vagues-au-ballet-du-rhin_4185976_1819218.html,2001
" FRANK GILBRETH qui avait écrit avec sa soeur Ernestine Treize à la douzaine (Gallimard Jeunesse, « Folio Junior »), un best-seller dans les années 1950 mais toujours réédité depuis, est mort le 19 février à Charleston (Caroline du Sud), à l'âge de quatre-vingt-neuf ans",2001-02-20,https://www.lemonde.fr/archives/article/2001/02/20/nomination_149365_1819218.html,2001
Et pourquoi pas l'âme soeur,2001-02-24,https://www.lemonde.fr/archives/article/2001/02/24/internet-amour-humour-et-beaute_150222_1819218.html,2001
"On aurait mal à la tête à moins, avec une thèse qui traîne, des parents qui "" craignent "", une petite soeur qui déjante et un amant marié qui refuse de s'engager",2001-02-27,https://www.lemonde.fr/archives/article/2001/02/27/la-chambre-des-magiciennes-malaise-dans-la-civilisation-version-numerique_152605_1819218.html,2001
" A travers un mélange d'oeuvres récentes et anciennes consacrées à la guerre d'Algérie, au colonialisme, à l'émigration maghrébine en France, au racisme, au cinéma militant américain, au groupe Medvedkine, aux femmes, avec en avant-première A ma soeur de Catherine Breillat",2001-02-27,https://www.lemonde.fr/archives/article/2001/02/27/sortir_152609_1819218.html,2001
"Ensuite, celle des deux cellules-filles qui a hérité de ce point d'impact se divise avant sa cellule-soeur",2001-03-01,https://www.lemonde.fr/archives/article/2001/03/01/de-l-utilite-du-spermatozoide-chez-les-mammiferes_154877_1819218.html,2001
"Dans un petit bourg breton, les soeurs Kergalen tiennent boutique",2001-03-02,https://www.lemonde.fr/archives/article/2001/03/02/20-15-architectures-20-40-l-affaire-kergalen_155107_1819218.html,2001
Ana doit participer à l'élection de « Miss Morlaix » mais sa soeur la met en garde contre un tueur qui sévirait sur la lande,2001-03-02,https://www.lemonde.fr/archives/article/2001/03/02/20-15-architectures-20-40-l-affaire-kergalen_155107_1819218.html,2001
" Soeur Denise, 81 ans, tante du ministre des transports candidat à la mairie de Béziers, religieuse cloîtrée qui a obtenu une permission du Carmel pour visiter Notre-Dame de Paris, a délaré, après avoir allumé un cierge : « J'ai prié pour ma famille et surtout pour que tout se passe bien pour Jean-Claude",2001-03-02,https://www.lemonde.fr/archives/article/2001/03/02/en-vue_155104_1819218.html,2001
"Un tribunal du Caire a condamné à trois ans de prison la princesse Hend Chamseldine al Fassi, belle-soeur du roi Fahd d'Arabie saoudite, pour une facture impayée de joaillier d'un montant de 1,2 million de dollars",2001-03-04,https://www.lemonde.fr/archives/article/2001/03/04/trois-ans-de-prison-pour-une-facture-impayee-de-joaillier-en-arabie-saoudite_4184885_1819218.html,2001
C'est cela qui m'a le plus énervée : être présentée comme « la soeur de,2001-03-08,https://www.lemonde.fr/archives/article/2001/03/08/journal-d-une-candidate-en-campagne_158488_1819218.html,2001
"Lancé en 1994, le nom même de la marque, Marni, vient du prénom de la belle-soeur de Consuelo, Marina",2001-03-09,https://www.lemonde.fr/archives/article/2001/03/09/le-printemps-de-marni_158701_1819218.html,2001
"Société soeur, les Routes de l'Asie, à l'affût de tout ce qui peut s'ouvrir",2001-03-15,https://www.lemonde.fr/archives/article/2001/03/15/archeologie-cousue-main_162294_1819218.html,2001
" BOÎTE À BEURRE DOGON L'ensemble constitue une bonne initiation : la Soeur des masques et le Masque de la jeune fille peul, rapportés du pays dogon par la mission Griaule en 1931 ; la célèbre boîte à beurre dogon du Musée de l'Homme, « tellement belle qu'elle rendra malade Ratton [marchand d'art africain] », écrivait l'ethnologue Deborah Lifchitz à Michel Leiris, en 1935 ; le très beau byeri fang, hélas fendu, donné au Musée du Trocadéro par les héritiers de Paul Guillaume",2001-03-19,https://www.lemonde.fr/archives/article/2001/03/19/la-femme-africaine-a-l-etroit-dans-un-magasin_163404_1819218.html,2001
" PLUSIEURS VIES Il se passionne pour les documents et les récits de vie, de personnalités de toutes sortes, de la soeur d'Edith Piaf à Céleste Albaret, la gouvernante de Proust, de Rudolf Noureev à Michèle Morgan, en passant par Simon Wiesenthal, Henri Frenay ou Vladimir Boukovsky",2001-03-28,https://www.lemonde.fr/archives/article/2001/03/28/charles-ronsac-de-boris-souvarine-a-l-edition_167409_1819218.html,2001
"Des cahiers de Bianca, soeur du défunt, aux lentes révélations qui rendent à son fils posthume Sébastien la nécessaire vérité sur le crime, Brunati mène un jeu croisé qui prolonge une tradition ancienne",2002-05-30,https://www.lemonde.fr/archives/article/2002/05/30/ile-sanguinaire_278039_1819218.html,2002
 Les soeurs Williams toujours dans la course Serena Williams est tête de série n°l3 du tournoi,2002-06-02,https://www.lemonde.fr/archives/article/2002/06/02/mary-pierce-fait-la-ola-mauresmo-baisse-les-bras_278471_1819218.html,2002
"Sa soeur aînée, Venus, est n°l2",2002-06-02,https://www.lemonde.fr/archives/article/2002/06/02/mary-pierce-fait-la-ola-mauresmo-baisse-les-bras_278471_1819218.html,2002
"Tous les comédiens semblent à leur mieux : Philippe Calvario a mis en salle de réveil, sans lui faire bobo, La Mouette de Tchekhov, notre grande petite soeur à tous",2002-06-02,https://www.lemonde.fr/archives/article/2002/06/02/theatre-la-mouette-eternelle-en-salle-de-reveil_4226035_1819218.html,2002
Exil en Alsace chez une soeur,2002-06-06,https://www.lemonde.fr/archives/article/2002/06/06/devant-les-assises-de-paris-francois-besse-apaise-regarde-sans-complaisance-son-passe_4418508_1819218.html,2002
"1 mondiale Jennifer Capriati, Serena Williams, un peu moins nerveuse que sa soeur, a d'abord pris l'avantage 2-0 avant de voir Venus servir pour le set à 5-3",2002-06-09,https://www.lemonde.fr/archives/article/2002/06/09/serena-williams-a-remporte-roland-garros_279529_1819218.html,2002
" Serena Williams, plus opportuniste, a transformé 8 balles de break sur 19 obtenues, contre 5 sur 16 pour sa soeur",2002-06-09,https://www.lemonde.fr/archives/article/2002/06/09/serena-williams-a-remporte-roland-garros_279529_1819218.html,2002
"Les soeurs Williams réalisent ainsi le rêve de leur père Richard, trop nerveux pour assister à l'affrontement de ses deux prodiges, de les voir au sommet du tennis mondial",2002-06-09,https://www.lemonde.fr/archives/article/2002/06/09/serena-williams-a-remporte-roland-garros_279529_1819218.html,2002
" Il s'agit en outre de la 11 e victoire, dont la 8 e consécutive, d'une Américaine (les soeurs Williams, Capriati, Lindsay Davenport) lors des 12 dernières finales d'un tournoi du Grand Chelem",2002-06-09,https://www.lemonde.fr/archives/article/2002/06/09/serena-williams-a-remporte-roland-garros_279529_1819218.html,2002
Quatre soeurs,2002-06-10,https://www.lemonde.fr/archives/article/2002/06/10/soumia-fait-ses-premiers-pas-d-assesseur-dans-un-bureau-de-vote_279797_1819218.html,2002
" Sa soeur aînée Rabha, l'a amenée vers la politique : « Elle a eu raison",2002-06-10,https://www.lemonde.fr/archives/article/2002/06/10/soumia-fait-ses-premiers-pas-d-assesseur-dans-un-bureau-de-vote_279797_1819218.html,2002
"La veille, la soeur d'Esther se mariait, en région parisienne : « J'y étais, bien sûr, avec ma mère, alors il n'y avait personne aux Sables-d'Olonne pour voter",2002-06-14,https://www.lemonde.fr/archives/article/2002/06/14/si-on-empeche-les-jeunes-de-s-exprimer-alors-ils-s-abstiennent_280499_1819218.html,2002
"Je trouve que sa méthode est la bonn e », dit Ikuno Watanabe, 26 ans, venue avec sa soeur pour le match",2002-06-15,https://www.lemonde.fr/archives/article/2002/06/15/le-japon-prend-gout-a-la-victoire_280699_1819218.html,2002
"A quelques nouveaux visages près, la formation des Etats-Unis ressemble comme une soeur à celle de la Coupe du monde 1998",2002-06-19,https://www.lemonde.fr/archives/article/2002/06/19/l-equipe-americaine-s-est-installee-avec-femmes-et-enfants_281456_1819218.html,2002
Tout paraît s'arranger entre eux quand Jack accepte de jouer le boyfriend de Freya à l'occasion du mariage de la belle-soeur de la jeune femme en Angleterre,2002-07-04,https://www.lemonde.fr/archives/article/2002/07/04/cohabitation-romantique_283669_1819218.html,2002
" LAMBADA POUR L'ENFER, de Hector Hugo L'aventure tragique d'un gamin de Medellin qui, pour arracher sa soeur des griffes d'un caïd, ose défier seul le cartel des trafiquants de drogue",2002-07-04,https://www.lemonde.fr/archives/article/2002/07/04/pour-un-ete-tres-hotte_283687_1819218.html,2002
" LE GUETTEUR, de Gaye Hiçyilmaz Henry n'est pas comme ses frères et soeurs",2002-07-04,https://www.lemonde.fr/archives/article/2002/07/04/pour-un-ete-tres-hotte_283687_1819218.html,2002
" LAMBADA POUR L'ENFER, de Hector Hugo L'aventure tragique d'un gamin de Medellin qui, pour arracher sa soeur des griffes d'un caïd, ose défier seul le cartel des trafiquants de drogue",2002-07-04,https://www.lemonde.fr/archives/article/2002/07/04/pour-un-ete-tres-hotte_283687_1819218.html,2002
" LE GUETTEUR, de Gaye Hiçyilmaz Henry n'est pas comme ses frères et soeurs",2002-07-04,https://www.lemonde.fr/archives/article/2002/07/04/pour-un-ete-tres-hotte_283687_1819218.html,2002
" Plus puissante que sa soeur, Serena a poussé Venus à plus d'un mètre de sa ligne de fond de court en la bombardant de coups droits fouettés tout au long de la partie",2002-07-06,https://www.lemonde.fr/archives/article/2002/07/06/serena-williams-detrone-sa-soeur-venus_283975_1819218.html,2002
Elle sauvait bien une première balle de set sur le service de sa soeur mais cédait sur le troisième ace de Serena,2002-07-06,https://www.lemonde.fr/archives/article/2002/07/06/serena-williams-detrone-sa-soeur-venus_283975_1819218.html,2002
"» Monica Echevarria est une fille de bonne famille chilienne, qui étudie chez les soeurs ursulines et qui se marie en 1944 avec un jeune architecte promis à un bel avenir, Fernando Castillo",2002-07-11,https://www.lemonde.fr/archives/article/2002/07/11/memoires-de-vaincus_284536_1819218.html,2002
"Partisans de Radomiro Tomic et de la gauche démocrate-chrétienne, Monica et son mari soutiennent Allende, tandis que Carmen travaille au palais de la Moneda avec Beatriz Allende, la soeur et secrétaire du président",2002-07-11,https://www.lemonde.fr/archives/article/2002/07/11/memoires-de-vaincus_284536_1819218.html,2002
"» Les enquêteurs devaient entendre, lundi, la soeur et les parents de Maxime Brunerie",2002-07-15,https://www.lemonde.fr/archives/article/2002/07/15/enquete-sur-l-homme-qui-a-voulu-tuer-le-president_284837_1819218.html,2002
